id,species,species__colour,species_abbv,species_abbv__colour,species_gp__autocolour,S_SC_STc__autocolour,SC__autocolour,ST__autocolour,plate_type__autocolour,group_summary__autocolour,group_summary_l2__autocolour,virulence_score__autocolour,resistance_score__autocolour,num_resistance_classes__autocolour,num_resistance_genes__autocolour,Yersiniabactin__autocolour,YbST__autocolour,Colibactin__autocolour,CbST__autocolour,Aerobactin__autocolour,AbST__autocolour,Salmochelin__autocolour,SmST__autocolour,rmpA__autocolour,rmpA2__autocolour,wzi__autocolour,K_locus__autocolour,K_locus_problems__autocolour,K_locus_confidence__autocolour,K_locus_identity__autocolour,K_locus_missing_genes__autocolour,O_locus__autocolour,O_locus_problems__autocolour,O_locus_confidence__autocolour,O_locus_identity__autocolour,O_locus_missing_genes__autocolour,Chr_ST__autocolour,iucA__autocolour,iucB__autocolour,iucC__autocolour,iucD__autocolour,iutA__autocolour,iroB__autocolour,iroC__autocolour,iroD__autocolour,iroN__autocolour,AGly__autocolour,Col__autocolour,Fcyn__autocolour,Flq__autocolour,Gly__autocolour,MLS__autocolour,Ntmdz__autocolour,Phe__autocolour,Rif__autocolour,Sul__autocolour,Tet__autocolour,Tgc__autocolour,Tmt__autocolour,Omp__autocolour,Bla__autocolour,Bla_Carb__autocolour,Bla_ESBL__autocolour,Bla_ESBL_inhR__autocolour,Bla_broad__autocolour,Bla_broad_inhR__autocolour,Amikacin_int__autocolour,Amoxicillin_clavulanic_acid_int__autocolour,Ampicillin_int__autocolour,Aztreonam_int__autocolour,Cefalexin_int__autocolour,Cefepime_int__autocolour,Cefixime_int__autocolour,Cefotaxime_int__autocolour,Cefoxitin_int__autocolour,Ceftazidime_int__autocolour,Ceftriaxone_int__autocolour,Cefuroxime_int__autocolour,Ciprofloxacin_int__autocolour,Colistin_int__autocolour,Ertapenem_int__autocolour,Fosfomycin_G6P_int__autocolour,Gentamicin_int__autocolour,Imipenem_int__autocolour,Levofloxacin_int__autocolour,Mecillinam_int__autocolour,Meropenem_int__autocolour,Nalidixic_acid_int__autocolour,Nitrofurantoin_int__autocolour,Norfloxacin_int__autocolour,Piperacillin_int__autocolour,Piperacillin_tazobactam_int__autocolour,Temocillin_int__autocolour,Ticarcillin_clavulanic_acid_int__autocolour,Tigecycline_int__autocolour,Tobramycin_int__autocolour,Trimethoprim_int__autocolour,Trimethoprim_sulfamethoxazole_int__autocolour,SAMPLE_DATE__autocolour,year,month,day,GROUP__autocolour,ENVIRONMENTAL_GROUP__autocolour,place_sampling__autocolour,ORIGIN__autocolour,specific_group__autocolour,ASSOCIATED_GROUP__autocolour,ASSOCIATED_SPECIES__autocolour,GENERAL_ISOLATION_SOURCE__autocolour,TYPE__autocolour,IN_OUT__autocolour,SAMPLE_TYPE__autocolour,SAMPLE_DESCRIPTION__autocolour
SPARK_664_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC5_ST661,SC5,ST661,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi373,KL140,none,Very high,99.99%,NA,O2v2,none,Very high,98.44%,NA,ST661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,calf,livestock,NA,rectal_swab,pool_feces_calves
SPARK_664_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC23_ST221,SC23,ST221,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi39,KL39,none,Very high,99.97%,NA,O3b,none,Very high,99.17%,NA,ST221,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,calf,livestock,NA,rectal_swab,pool_feces_calves
SPARK_665_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC160_ST2800-1LV,SC160,ST2800-1LV,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi298,KL51,none,Very high,99.35%,NA,O12,none,Very high,98.09%,NA,ST2800-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,bull,livestock,NA,rectal_swab,bull_feces
SPARK_665_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC334_ST1090,SC334,ST1090,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi114,KL111,none,Very high,99.46%,NA,O3b,none,Very high,98.87%,NA,ST1090,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,bull,livestock,NA,rectal_swab,bull_feces
SPARK_666_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC38_ST25,SC38,ST25,diagnostic,human - hospital disease,human,0,0,5,6,-,0,-,0,-,0,-,0,-,-,wzi72,KL2,none,Very high,98.41%,NA,O1v2,?,Good,99.21%,NA,ST25,-,-,-,-,-,-,-,-,-,StrA;StrB,-,-,-,-,-,-,-,-,SulI;SulII,TetD,-,DfrA15^,-,-,-,-,-,SHV-1?,-,S,R,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,R,S,S,S,ND,S,ND,ND,ND,R,S,ND,ND,S,S,ND,R,2017-10-23,2017,10,23,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_667_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST258,diagnostic,human - hospital disease,human,1,2,8,12,ybt 13; ICEKp2,299-1LV,-,0,-,0,-,0,-,-,wzi29,KL106,?,Good,99.98%,NA,O2v2,none,Very high,98.47%,NA,ST258,-,-,-,-,-,-,-,-,-,Aac3-IIa^;Aac3-IId*;Aac6-Ib;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,-,-,SulII,TetD,-,DfrA14,OmpK35-25%,SHV-187*?,KPC-2,CTX-M-15,-,-,TEM-30*?,R,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,R,R,R,I,R,ND,I,ND,ND,ND,R,R,ND,ND,I,R,ND,R,2017-10-22,2017,10,22,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_668_C1,Klebsiella quasipneumoniae subsp. similipneumoniae,#0BB26D,K.qps,#0BB26D,K.pne SPEC,K.qps_SC23_ST1548,SC23,ST1548,diagnostic,human - hospital disease,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi231,KL101,-+,None,95.64%,"KL101_13_wcqP,KL101_14_wzx,KL101_15_wcuN",O3/O3a,none,Very high,95.97%,NA,ST1548,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OKP-B-2,-,S,S,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,R,S,ND,ND,I,S,ND,S,2017-10-26,2017,10,26,HUMAN,NA,NA,hospital,hospital_5,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_669_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST512,diagnostic,human - hospital carriage,human,0,2,8,12,-,0,-,0,-,0,-,0,-,-,wzi154,KL107,none,Very high,100.00%,NA,O2v2,none,Very high,98.37%,NA,ST512,-,-,-,-,-,-,-,-,-,Aac3-IId*;Aac6-Ib;AadA17*;StrB,-,-,GyrA-83I;ParC-80I,-,LnuF,-,-,-,SulI;SulII,TetA,-,DfrA14*,OmpK35-25%;OmpK36GD,OXA-9*;TEM-1D^,KPC-3,-,-,SHV-11,-,R,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,R,S,R,R,R,ND,R,ND,ND,ND,R,R,ND,ND,R,R,ND,R,2017-10-16,2017,10,16,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_66_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC335_ST189-1LV,SC335,ST189-1LV,diagnostic,human - hospital carriage,human,0,0,3,2,-,0,-,0,-,0,-,0,-,-,wzi99,KL128,-,High,99.99%,KL128_11,O3b,none,Very high,99.43%,NA,ST189-1LV,-,-,-,-,-,-,-,-,-,AadA2,-,-,-,-,-,-,-,-,SulI,-,-,-,-,-,-,-,-,SHV-80,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,S,S,S,S,2017-07-06,2017,07,06,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_66_C2,Klebsiella quasipneumoniae subsp. similipneumoniae,#0BB26D,K.qps,#0BB26D,K.pne SPEC,K.qps_SC1_ST480-2LV,SC1,ST480-2LV,diagnostic,human - hospital carriage,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi198,KL127,*,Very high,96.21%,NA,OL103,none,Very high,98.89%,NA,ST480-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OKP-B-15*?,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,I,S,ND,S,I,S,S,S,2017-07-06,2017,07,06,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_670_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC336_ST2856,SC336,ST2856,diagnostic,human - hospital disease,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi168,KL25,-,High,98.25%,KL25_09_wfeD,O5,*,High,94.29%,NA,ST2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,ND,S,R,ND,S,S,S,S,ND,S,ND,S,S,ND,S,R,S,S,ND,ND,ND,ND,S,ND,ND,S,ND,ND,S,S,S,S,2017-10-25,2017,10,25,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_671_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC42_ST405,SC42,ST405,diagnostic,human - hospital disease,human,1,1,7,9,ybt 0; ICE?,312-1LV,-,0,-,0,-,0,-,-,wzi143,KL151,-,High,99.22%,KL151_15,O4,none,Very high,99.68%,NA,ST405,-,-,-,-,-,-,-,-,-,StrA^;StrB,-,-,QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,-,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-76,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,S,S,S,S,R,ND,S,ND,ND,ND,R,R,ND,ND,S,R,ND,R,2017-10-24,2017,10,24,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_672_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST340,diagnostic,human - hospital disease,human,0,1,8,10,-,0,-,0,-,0,-,0,-,-,wzi50,KL15,?-,Good,99.93%,KL15_06_wzc,O4,?-,Good,99.66%,O4_02_hypothetical,ST340,-,-,-,-,-,-,-,-,-,Aac3-IId^;StrA^;StrB,-,-,GyrA-83I;ParC-80I,-,-,-,CatB4,-,SulII,TetD,-,DfrA14,-,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-11,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,S,R,I,S,R,ND,S,ND,ND,ND,R,R,ND,ND,S,I,ND,R,2017-10-24,2017,10,24,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_673_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST512,diagnostic,human - hospital disease,human,0,2,6,6,-,0,-,0,-,0,-,0,-,-,wzi154,KL107,none,Very high,100.00%,NA,O2v2,-,High,98.36%,O1/O2v2_08_gmlC,ST512,-,-,-,-,-,-,-,-,-,Aac6-Ib;AadA2^,-,-,GyrA-83I;ParC-80I,-,-,-,-,-,SulI;SulIII,-,-,DfrA12,OmpK35-25%,-,KPC-3,-,-,SHV-11,-,ND,S,R,ND,R,I,S,S,ND,S,ND,R,S,ND,S,S,S,S,ND,ND,S,ND,S,ND,ND,I,ND,ND,S,S,S,S,2017-10-19,2017,10,19,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_674_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST512,diagnostic,human - hospital disease,human,0,2,6,6,-,0,-,0,-,0,-,0,-,-,wzi154,KL107,none,Very high,100.00%,NA,O2v2,-,High,98.36%,O1/O2v2_08_gmlC,ST512,-,-,-,-,-,-,-,-,-,Aac6-Ib;AadA2,-,-,GyrA-83I;ParC-80I,-,-,-,-,-,SulI;SulIII,-,-,DfrA12,OmpK35-25%,-,KPC-3,-,-,SHV-11,-,S,S,R,ND,ND,I,ND,R,ND,R,ND,R,S,R,S,S,S,S,S,ND,S,ND,ND,ND,S,S,ND,ND,S,S,ND,S,2017-10-25,2017,10,25,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_675_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC14_ST15,SC14,ST14,diagnostic,human - hospital disease,human,0,0,2,3,-,0,-,0,-,0,-,0,-,-,wzi2,KL2,none,Very high,99.73%,NA,O1v1,none,Very high,99.97%,NA,ST14,-,-,-,-,-,-,-,-,-,StrA;StrB,-,-,-,-,-,-,-,-,SulI?,-,-,-,-,SHV-28^,-,-,-,-,-,S,S,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,R,S,ND,ND,S,S,ND,S,2017-10-24,2017,10,24,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_676_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC4_ST45,SC4,ST45,diagnostic,human - hospital disease,human,1,0,3,3,ybt 10; ICEKp4,80,-,0,-,0,-,0,-,-,wzi50,KL52,none,Very high,99.91%,NA,OL101,-+*,None,94.08%,OL101_01_rfbB,ST45,-,-,-,-,-,-,-,-,-,AadA1-pm*?,-,-,-,-,-,-,-,-,SulI,-,-,-,-,OXA-1,-,-,-,-,SHV-26*,S,R,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,R,R,ND,ND,S,S,ND,S,2017-10-30,2017,10,30,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,skin_swab,NA
SPARK_677_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST258,diagnostic,human - hospital disease,human,1,2,7,12,ybt 13; ICEKp2,299-1LV,-,0,-,0,-,0,-,-,wzi29,KL106,?,Good,99.98%,NA,O2v2,none,Very high,98.47%,NA,ST258,-,-,-,-,-,-,-,-,-,Aac3-IIa^;Aac3-IId^;Aac6-Ib;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,-,-,SulII,TetD,-,DfrA14,OmpK35-25%,SHV-187*?;TEM-1D^,KPC-2,CTX-M-15,-,-,-,R,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,R,R,R,I,R,ND,I,ND,ND,ND,R,R,ND,ND,I,R,ND,R,2017-10-30,2017,10,30,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_678_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC337_ST151,SC337,ST151,diagnostic,human - hospital disease,human,1,0,0,0,ybt 15; ICEKp11,230-3LV,-,0,-,0,-,0,-,-,wzi2,KL30,-+,Good,99.14%,KL30_15_wcuG,O1v2,none,Very high,99.19%,NA,ST151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,R,R,ND,ND,S,ND,R,ND,R,ND,R,I,S,S,S,S,S,I,ND,S,ND,ND,ND,R,S,ND,ND,S,S,ND,S,2017-10-31,2017,10,31,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_679_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC13_ST321,SC13,ST321,diagnostic,human - hospital disease,human,0,1,2,2,-,0,-,0,-,0,-,0,-,-,wzi131,KL3,?*,Good,99.62%,NA,O2v2,none,Very high,98.52%,NA,ST321,-,-,-,-,-,-,-,-,-,-,-,-,Qnr-S1,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,TEM-113^,-,-,-,ND,R,R,ND,R,I,R,R,ND,R,ND,R,I,ND,S,S,S,S,ND,ND,S,ND,S,ND,ND,S,ND,ND,S,S,S,S,2017-10-30,2017,10,30,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,vaginal_swab,NA
SPARK_67_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC5_ST661,SC5,ST661,SCAI,human - hospital carriage,human,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi8,KL8,none,Very high,99.86%,NA,O2v2,none,Very high,98.44%,NA,ST661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,ND,S,S,S,ND,S,I,S,S,S,2017-07-10,2017,07,10,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_680_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC111_ST1,SC111,ST1,diagnostic,human - hospital disease,human,1,0,4,7,ybt 14; ICEKp5,135-1LV,-,0,-,0,-,0,-,-,wzi45,KL45,none,Very high,98.42%,NA,O1v2,none,Very high,99.50%,NA,ST1,-,-,-,-,-,-,-,-,-,Aph3-Ia^;StrA^;StrB,-,-,-,-,-,-,-,-,SulI;SulII*,TetD,-,DfrA7,-,SHV-187*,-,-,-,-,-,S,R,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,R,S,ND,ND,S,S,ND,R,2017-10-31,2017,10,31,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_681_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC161_ST1863-2LV,SC161,ST1863-2LV,diagnostic,human - hospital disease,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi3,KL3,none,Very high,99.66%,NA,O2v1,none,Very high,98.62%,NA,ST1863-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,S,S,ND,ND,S,S,ND,S,2017-10-29,2017,10,29,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_682_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC161_ST1863-2LV,SC161,ST1863-2LV,diagnostic,human - hospital disease,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi3,KL3,none,Very high,99.60%,NA,O2v1,none,Very high,98.62%,NA,ST1863-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,S,S,ND,ND,S,S,ND,S,2017-10-28,2017,10,28,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,blood,NA
SPARK_683_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC78_ST1190,SC78,ST1190,diagnostic,human - hospital disease,human,0,1,4,5,-,0,-,0,-,0,-,0,-,-,-,KL64,none,Very high,99.82%,NA,O1v1,none,Very high,98.06%,NA,ST1190,-,-,-,-,-,-,-,-,-,AadA2,-,-,Qnr-S1,-,LnuF?;MphA,-,-,-,-,-,-,-,-,SHV-28*,-,CTX-M-1,-,-,-,S,R,R,ND,ND,R,ND,R,ND,I,ND,R,R,S,S,S,S,S,R,ND,S,ND,ND,ND,R,S,ND,ND,S,S,ND,S,2017-10-30,2017,10,30,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,blood,NA
SPARK_684_C1,Klebsiella variicola subsp. variicola,#04FDF8,K.var,#04FDF8,K.pne SPEC,K.var_SC1_ST1562,SC1,ST1562,SCAI,human - hospital carriage,human,1,0,0,0,ybt unknown,0,-,0,-,0,-,0,-,-,wzi66,KL19,none,Very high,99.53%,NA,O3/O3a,none,Very high,99.49%,NA,ST1562,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LEN-2^,-,-,-,-,-,S,S,S,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-11-02,2017,11,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_684_C2,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC30_NA,SC30,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL20,?-+*,None,82.24%,"KL20_02_cpsACP,KL20_11_wcaO,KL20_12,KL20_16_manC",OL104,?-,Good,99.15%,OL104_01_manC,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY2-1,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-11-02,2017,11,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_685_C1,Klebsiella variicola subsp. variicola,#04FDF8,K.var,#04FDF8,K.pne SPEC,K.var_SC22_ST697,SC22,ST697-2LV,SCAI,human - hospital carriage,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL9,*,Very high,96.67%,NA,O3/O3a,none,Very high,98.66%,NA,ST697-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LEN-9^,-,-,-,-,-,S,S,S,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,S,S,S,S,2017-10-31,2017,10,31,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_686_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC162_ST1307,SC162,ST1307,SCAI,human - hospital carriage,human,1,0,1,0,ybt 14; ICEKp5,140-1LV,-,0,-,0,-,0,-,-,wzi202,KL127,none,Very high,99.94%,NA,OL101,+*,None,95.03%,NA,ST1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,R,R,S,R,S,S,ND,ND,I,S,R,S,S,S,S,S,S,I,ND,S,ND,R,R,R,R,ND,R,R,S,I,S,2017-11-02,2017,11,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_686_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC162_ST1307,SC162,ST1307,SCAI,human - hospital carriage,human,1,0,1,0,ybt 14; ICEKp5,140-1LV,-,0,-,0,-,0,-,-,wzi202,KL127,none,Very high,99.96%,NA,OL101,+*,None,94.99%,NA,ST1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,R,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,R,S,ND,R,S,S,S,S,2017-11-02,2017,11,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_687_C1,Klebsiella aerogenes,#F60C35,K.aer,#F60C35,K.aer SPEC,K.aer_SC6_NA,SC6,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL68,?-+*,None,78.50%,"KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_16_wcuC",O5,*,High,93.64%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,AmpC*,-,-,-,-,-,S,R,R,R,R,I,R,ND,R,R,R,R,S,S,S,S,S,S,S,ND,S,ND,S,S,R,R,ND,R,I,S,S,S,2017-11-02,2017,11,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
