ncbi_accession	paired_gcf_accession	ncbi_assembly_level	ncbi_assembly_status	ncbi_sequencing_tech	ncbi_assembly_method	ncbi_refseq_category	ncbi_genome_notes	ncbi_genome_size	ncbi_n_scaffolds	ncbi_scaffold_n50	ncbi_scaffold_l50	ncbi_n_contigs	ncbi_contig_n50	ncbi_contig_l50	ncbi_genome_coverage	ncbi_gc_percent	ncbi_n_chromosomes	ncbi_completeness	ncbi_contamination	ncbi_taxonomy_check	ncbi_ani_match_status	lookup_accession
GCA_929614975.1	GCF_929614975.1	Contig	current	SLX	velvet			5712155	64	346741	6	64	346741	6	97	57.0		98.91	1.29	OK	derived_species_match	GCA_929614975
GCA_929618965.1	GCF_929618965.1	Scaffold	current	SLX	velvet			5580630	48	334178	5	51	334178	5	114	57.0		98.38	0.79	OK	derived_species_match	GCA_929618965
GCA_929606345.1	GCF_929606345.1	Scaffold	current	SLX	velvet			5863498	87	329145	7	88	329145	7	193	56.5		98.91	1.29	OK	derived_species_match	GCA_929606345
GCA_929620255.1	GCF_929620255.1	Scaffold	current	SLX	velvet			5852543	93	328912	7	94	328912	7	123	56.5		98.91	1.29	OK	derived_species_match	GCA_929620255
GCA_929618435.1	GCF_929618435.1	Contig	current	SLX	velvet			5667007	65	322882	6	65	322882	6	121	57.0		98.64	1.28	OK	species_match	GCA_929618435
GCA_929615265.1	GCF_929615265.1	Scaffold	current	SLX	velvet			5489362	52	321779	7	53	321779	7	141	57.0		97.07	0.91	OK	derived_species_match	GCA_929615265
GCA_929618195.1	GCF_929618195.1	Contig	current	SLX	velvet			5718656	72	317107	6	72	317107	6	113	57.0		98.91	1.29	OK	derived_species_match	GCA_929618195
GCA_929608935.1	GCF_929608935.1	Scaffold	current	SLX	velvet			5487826	65	293770	7	66	293770	7	113	57.5		98.41	0.26	OK	derived_species_match	GCA_929608935
GCA_929609415.1	GCF_929609415.1	Scaffold	current	SLX	velvet			5604704	62	280674	5	65	280674	5	99	57.0		98.55	1.07	OK	derived_species_match	GCA_929609415
GCA_929617065.1	GCF_929617065.1	Scaffold	current	SLX	velvet			5579096	61	276498	8	62	276498	8	112	57.0		98.11	0.91	OK	derived_species_match	GCA_929617065
GCA_929614725.1	GCF_929614725.1	Scaffold	current	SLX	velvet			5673969	63	237819	9	66	237819	9	114	57.0		98.81	0.19	OK	derived_species_match	GCA_929614725
GCA_929617035.1	GCF_929617035.1	Scaffold	current	SLX	velvet			5242674	218	287835	6	220	207529	7	156	57.5		97.01	1.02	OK	derived_species_match	GCA_929617035
GCA_929618295.1	GCF_929618295.1	Contig	current	SLX	velvet			5383069	31	507429	3	31	507429	3	97	55.0		95.99	4.07	OK	species_match	GCA_929618295
GCA_929614415.1	GCF_929614415.1	Scaffold	current	SLX	velvet			5960926	55	556668	4	58	556668	4	103	55.5		99.4	0.82	OK	species_match	GCA_929614415
GCA_964188485.1	GCF_964188485.1	Contig	current	MinION,Illumina MiSeq	Unicycler			6241242	3	5938357	1	3	5938357	1	78	56.0		99.58	1.0	OK	species_match	GCA_964188485
GCA_964188435.1	GCF_964188435.1	Contig	current	MinION,Illumina MiSeq	Unicycler			6290272	4	5861352	1	4	5861352	1	133	55.5		99.56	0.16	OK	species_match	GCA_964188435
GCA_964188455.1	GCF_964188455.1	Contig	current	MinION,Illumina MiSeq	Unicycler			6433229	9	5832499	1	9	5832499	1	42	55.5		99.56	0.66	OK	species_match	GCA_964188455
GCA_964188465.1	GCF_964188465.1	Contig	current	MinION,Illumina MiSeq	Unicycler			6170197	3	5929457	1	3	5929457	1	65	55.0		99.1	1.96	OK	species_match	GCA_964188465
GCA_964188475.1	GCF_964188475.1	Contig	current	MinION,Illumina MiSeq	Unicycler			6179841	4	5865213	1	4	5865213	1	31	55.0		99.08	2.31	OK	species_match	GCA_964188475
GCA_929608445.1	GCF_929608445.1	Scaffold	current	SLX	velvet			6229153	89	487790	4	93	477604	4	108	54.5		99.3	0.57	OK	species_match	GCA_929608445
GCA_947662745.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5812458	4	5505161	1	4	5505161	1	245	57.0	4.0			OK	derived_species_match	GCA_947662745
GCA_947663175.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5680061	5	5392507	1	5	5392507	1	99	57.0	5.0			OK	derived_species_match	GCA_947663175
GCA_947662215.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5868955	10	5379267	1	10	5379267	1	115	56.5	10.0			OK	derived_species_match	GCA_947662215
GCA_947662245.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5670090	5	5352577	1	5	5352577	1	142	57.0	5.0			OK	derived_species_match	GCA_947662245
GCA_947662885.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	6045135	6	5289457	1	6	5289457	1	195	56.5	6.0			OK	derived_species_match	GCA_947662885
GCA_947662735.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5854700	4	5265078	1	4	5265078	1	115	56.5	4.0			OK	derived_species_match	GCA_947662735
GCA_947660395.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5657098	3	5253386	1	3	5253386	1	266	57.0	3.0			OK	derived_species_match	GCA_947660395
GCA_947662035.2		Complete Genome	current	ONT GridION,Illumina MiSeq	Plassembler v1.6.2		from large multi-isolate project	5849824	6	3584214	1	6	3584214	1	29	57.0	6.0			OK	derived_species_match	GCA_947662035
GCA_926500335.1	GCF_926500335.1	Contig	current	ILLUMINA,MinION	Trycycler		from large multi-isolate project	5922581	5	5553292	1	5	5553292	1	100	56.5				OK	derived_species_match	GCA_926500335
GCA_948469915.1		Contig	current	MicrobesNG	Unicycler v0.5.0		genome length too large	12506960	18	5467412	2	18	5467412	2	108	56.0				OK	species_match	GCA_948469915
GCA_948470295.1		Contig	current	MicrobesNG	Unicycler v0.5.0		genome length too large	11662490	8	5415523	2	8	5415523	2	57	56.5				OK	derived_species_match	GCA_948470295
GCA_964019475.1		Contig	current	MicrobesNG	Unicycler v0.5.0		genome length too large	11643946	8	5405810	2	8	5405810	2	46	56.5				OK	derived_species_match	GCA_964019475
GCA_948465895.1		Contig	current	MicrobesNG	Unicycler v0.5.0		genome length too large	11200330	8	5401583	2	8	5401583	2	69	57.0				OK	derived_species_match	GCA_948465895
GCA_964019465.1		Contig	current	MicrobesNG	Unicycler v0.5.0		genome length too large	11659992	10	5144921	2	10	5144921	2	46	56.5				OK	derived_species_match	GCA_964019465
GCA_929606865.1		Contig	current	SLX	velvet		unverified source organism	5448567	31	2878008	1	31	2878008	1	108	57.5				Failed	mismatch	GCA_929606865
GCA_956478385.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5663850	49	462578	6	49	462578	6	57	57.0		98.68	1.39	OK	derived_species_match	GCA_956478385
GCA_956476825.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5653134	122	443119	6	122	443119	6	42	57.0		98.55	0.83	OK	derived_species_match	GCA_956476825
GCA_956478785.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5592802	44	435834	3	44	435834	3	31	57.0		98.94	0.99	OK	derived_species_match	GCA_956478785
GCA_956482665.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5588303	72	416269	5	72	416269	5	35	57.0				OK	derived_species_match	GCA_956482665
GCA_956480185.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5566774	50	399389	5	50	399389	5	57	57.0				OK	derived_species_match	GCA_956480185
GCA_956479315.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5550768	67	385079	6	67	385079	6	49	57.0		98.68	1.02	OK	derived_species_match	GCA_956479315
GCA_956480475.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5563768	53	384655	5	53	384655	5	66	57.0				OK	derived_species_match	GCA_956480475
GCA_956475955.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5633263	46	374687	6	46	374687	6	46	57.0		98.72	0.54	OK	derived_species_match	GCA_956475955
GCA_956471365.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5680560	120	361476	7	120	361476	7	49	57.0		98.5	0.76	OK	derived_species_match	GCA_956471365
GCA_956481995.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5522205	54	332308	7	54	332308	7	52	57.0				OK	derived_species_match	GCA_956481995
GCA_956477285.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5495018	69	329025	7	69	329025	7	60	57.5				OK	derived_species_match	GCA_956477285
GCA_956476595.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5560577	74	326414	6	74	326414	6	45	57.0		97.79	0.67	OK	derived_species_match	GCA_956476595
GCA_956480005.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5850600	95	305210	8	95	305210	8	33	56.5				OK	derived_species_match	GCA_956480005
GCA_956480855.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5464376	73	295428	8	73	295428	8	56	57.0				OK	derived_species_match	GCA_956480855
GCA_956476515.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5544755	61	294940	7	61	294940	7	67	57.0		98.52	1.37	OK	derived_species_match	GCA_956476515
GCA_956480465.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5441442	51	292314	6	51	292314	6	55	57.5				OK	derived_species_match	GCA_956480465
GCA_956476175.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5717120	77	288592	7	77	288592	7	40	57.0		98.13	0.76	OK	derived_species_match	GCA_956476175
GCA_956480935.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5628980	75	285594	8	75	285594	8	56	57.0				OK	derived_species_match	GCA_956480935
GCA_956476685.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5535831	74	269709	8	74	269709	8	49	57.5		98.69	0.24	OK	derived_species_match	GCA_956476685
GCA_956478775.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5750764	96	257024	9	96	257024	9	52	57.0		98.39	0.69	OK	derived_species_match	GCA_956478775
GCA_956482705.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5856525	89	240942	7	89	240942	7	36	56.5				OK	derived_species_match	GCA_956482705
GCA_956480865.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5475675	72	236622	8	72	236622	8	32	57.5				OK	derived_species_match	GCA_956480865
GCA_956482355.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5798056	69	225749	8	69	225749	8	45	56.5				OK	derived_species_match	GCA_956482355
GCA_956479675.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5756147	100	224275	10	100	224275	10	36	57.0		97.75	0.67	OK	derived_species_match	GCA_956479675
GCA_956480285.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5537832	69	223100	9	69	223100	9	37	57.0				OK	derived_species_match	GCA_956480285
GCA_956480795.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5280163	68	222956	10	68	222956	10	58	57.5				OK	derived_species_match	GCA_956480795
GCA_956471215.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5696882	68	214659	9	68	214659	9	44	57.0		98.52	1.4	OK	derived_species_match	GCA_956471215
GCA_956480065.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5864398	123	213631	9	123	213631	9	45	56.5				OK	derived_species_match	GCA_956480065
GCA_956472015.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5916111	109	210547	10	109	210547	10	45	56.5		98.26	1.43	OK	derived_species_match	GCA_956472015
GCA_956476235.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5517251	73	209765	9	73	209765	9	31	57.0		98.78	0.53	OK	derived_species_match	GCA_956476235
GCA_956478065.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5596640	112	209765	11	112	209765	11	56	57.0		98.78	0.32	OK	derived_species_match	GCA_956478065
GCA_956480075.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5659794	105	208109	10	105	208109	10	33	57.0				OK	derived_species_match	GCA_956480075
GCA_956478145.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5595040	75	204499	9	75	204499	9	54	57.5		97.97	1.02	OK	derived_species_match	GCA_956478145
GCA_956478765.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5830999	124	203337	11	124	203337	11	38	57.0				OK	derived_species_match	GCA_956478765
GCA_956481585.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	6078649	148	202585	10	148	202585	10	72	56.5				OK	derived_species_match	GCA_956481585
GCA_956477655.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5847856	124	200737	10	124	200737	10	55	56.5		97.95	2.23	OK	derived_species_match	GCA_956477655
GCA_956482655.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5676416	62	195676	10	62	195676	10	38	57.0				OK	derived_species_match	GCA_956482655
GCA_956480695.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5586564	84	188579	11	84	188579	11	45	57.0				OK	derived_species_match	GCA_956480695
GCA_956472465.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5807021	93	185408	10	93	185408	10	87	57.0		98.03	0.56	OK	derived_species_match	GCA_956472465
GCA_956480505.1		Contig	current	Illumina MiSeq	SPAdesv3.11.1		from large multi-isolate project	5366784	79	160151	9	79	160151	9	77	57.5				OK	derived_species_match	GCA_956480505
GCA_964188445.1	GCF_964188445.1	Contig	current	MinION,Illumina MiSeq	Unicycler		contaminated	6054759	5	5799588	1	5	5799588	1	31	55.0		98.74	1.84	OK	species_match	GCA_964188445
GCA_929618395.1		Scaffold	current	SLX	velvet		unverified source organism	6149801	105	368870	6	124	368870	6	92	55.5		98.73	1.38	Failed	mismatch	GCA_929618395
GCA_965244935.1	GCF_965244935.1	Complete Genome	current	Pacbio SEQUEL II	canu 2.1			5668424	2	5490298	1	2	5490298	1	15	57.0	2.0	99.07	1.27	OK	derived_species_match	GCA_965244935
GCA_964199005.1	GCF_964199005.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5629644	5	5479860	1	5	5479860	1	143	57.0	5.0	98.14	0.66	OK	derived_species_match	GCA_964199005
GCA_964198955.1	GCF_964198955.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5573982	4	5472185	1	4	5472185	1	144	57.0	4.0	98.11	0.66	OK	derived_species_match	GCA_964198955
GCA_964198675.1	GCF_964198675.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5707687	6	5422274	1	6	5422274	1	94	57.0	6.0	97.87	0.71	OK	derived_species_match	GCA_964198675
GCA_964198855.1	GCF_964198855.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5684674	7	5418871	1	7	5418871	1	125	57.0	7.0	98.09	0.8	OK	derived_species_match	GCA_964198855
GCA_964199015.1	GCF_964199015.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			6145937	11	5366694	1	11	5366694	1	155	56.5	11.0	97.59	1.07	OK	derived_species_match	GCA_964199015
GCA_964198865.1	GCF_964198865.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5940632	7	5355316	1	7	5355316	1	97	56.5	7.0	97.77	0.61	OK	derived_species_match	GCA_964198865
GCA_964199145.1	GCF_964199145.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5940586	7	5355315	1	7	5355315	1	133	56.5	7.0	97.74	0.61	OK	derived_species_match	GCA_964199145
GCA_964198885.1	GCF_964198885.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			6183799	11	5347692	1	11	5347692	1	131	56.0	11.0	97.77	1.07	OK	derived_species_match	GCA_964198885
GCA_964199135.1	GCF_964199135.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5929528	7	5346944	1	7	5346944	1	157	56.5	7.0	97.77	0.61	OK	derived_species_match	GCA_964199135
GCA_964199155.1	GCF_964199155.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5929528	7	5346944	1	7	5346944	1	150	56.5	7.0	97.77	0.61	OK	derived_species_match	GCA_964199155
GCA_964199045.1	GCF_964199045.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			6183206	8	5342032	1	8	5342032	1	145	56.0	8.0	97.77	1.07	OK	derived_species_match	GCA_964199045
GCA_964199035.1	GCF_964199035.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			6113624	10	5338381	1	10	5338381	1	148	56.5	10.0	97.77	1.07	OK	derived_species_match	GCA_964199035
GCA_964198965.1	GCF_964198965.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			6173749	11	5337626	1	11	5337626	1	159	56.0	11.0	97.77	1.07	OK	derived_species_match	GCA_964198965
GCA_964198825.1	GCF_964198825.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5679255	4	5337232	1	4	5337232	1	66	57.0	4.0	98.33	1.18	OK	species_match	GCA_964198825
GCA_964198805.1	GCF_964198805.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			6009914	6	5337221	1	6	5337221	1	111	56.5	6.0	98.33	1.25	OK	species_match	GCA_964198805
GCA_964199095.1	GCF_964199095.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5767010	5	5331615	1	5	5331615	1	202	57.0	5.0	98.33	1.18	OK	species_match	GCA_964199095
GCA_964199055.1	GCF_964199055.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5885752	8	5330845	1	8	5330845	1	145	56.5	8.0	98.51	1.54	OK	derived_species_match	GCA_964199055
GCA_964198745.1	GCF_964198745.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5765738	5	5330433	1	5	5330433	1	108	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198745
GCA_964198875.1	GCF_964198875.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5671107	4	5330150	1	4	5330150	1	256	57.0	4.0	98.33	1.18	OK	species_match	GCA_964198875
GCA_964198655.1	GCF_964198655.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5764793	5	5329398	1	5	5329398	1	221	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198655
GCA_964198905.1	GCF_964198905.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5749165	5	5329372	1	5	5329372	1	222	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198905
GCA_964198895.1	GCF_964198895.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5669925	4	5328968	1	4	5328968	1	228	57.0	4.0	98.33	1.18	OK	species_match	GCA_964198895
GCA_964198915.1	GCF_964198915.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5764363	5	5328968	1	5	5328968	1	82	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198915
GCA_964198925.1	GCF_964198925.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5746675	5	5328341	1	5	5328341	1	84	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198925
GCA_964198635.1	GCF_964198635.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5764481	5	5328309	1	5	5328309	1	90	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198635
GCA_964198785.1	GCF_964198785.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763703	5	5328308	1	5	5328308	1	142	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198785
GCA_964198685.1	GCF_964198685.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763702	5	5328307	1	5	5328307	1	218	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198685
GCA_964199115.1	GCF_964199115.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5740877	5	5328306	1	5	5328306	1	254	57.0	5.0	98.33	1.18	OK	species_match	GCA_964199115
GCA_964198975.1	GCF_964198975.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763612	5	5328217	1	5	5328217	1	102	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198975
GCA_964198625.1	GCF_964198625.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5774191	8	5328216	1	8	5328216	1	113	57.0	8.0	98.33	1.18	OK	species_match	GCA_964198625
GCA_964198845.1	GCF_964198845.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763611	5	5328216	1	5	5328216	1	165	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198845
GCA_964198945.1	GCF_964198945.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763611	5	5328216	1	5	5328216	1	78	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198945
GCA_964198935.1	GCF_964198935.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763610	5	5328215	1	5	5328215	1	118	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198935
GCA_964198815.1	GCF_964198815.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763586	5	5328191	1	5	5328191	1	235	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198815
GCA_964198795.1	GCF_964198795.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763585	5	5328190	1	5	5328190	1	78	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198795
GCA_964199025.1	GCF_964199025.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763585	5	5328190	1	5	5328190	1	169	57.0	5.0	98.33	1.18	OK	species_match	GCA_964199025
GCA_964198725.1	GCF_964198725.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5763096	5	5327701	1	5	5327701	1	96	57.0	5.0	98.33	1.18	OK	species_match	GCA_964198725
GCA_964199125.1	GCF_964199125.1	Complete Genome	current	ONT GridION,Illumina MiSeq	unicycler v0.5.0			5818769	6	5327558	1	6	5327558	1	142	57.0	6.0	98.33	1.18	OK	species_match	GCA_964199125
